               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.025457,           0.0068547,            0.015427,             0.74388,             0.82148,             0.84998,             0.65981,            0.010746,           0.0022863,            0.014915,           0.0085856,           0.0085856,           0.0085856
                 159,            0.022405,           0.0063904,            0.015259,             0.64267,             0.99227,             0.94016,             0.77105,           0.0093986,           0.0019974,            0.014869,           0.0085766,           0.0085766,           0.0085766
                 160,            0.023297,           0.0066884,            0.018096,             0.59595,                   1,             0.87924,             0.74125,           0.0084495,           0.0018659,            0.015512,           0.0085676,           0.0085676,           0.0085676
                 161,            0.021672,           0.0063941,            0.016713,             0.90515,             0.70729,             0.86194,              0.6867,           0.0099595,           0.0019689,            0.015359,           0.0085586,           0.0085586,           0.0085586
                 162,            0.021092,           0.0060995,            0.019127,             0.86198,              0.8211,             0.92469,             0.77529,           0.0087521,           0.0018796,            0.014553,           0.0085495,           0.0085495,           0.0085495
                 163,            0.021468,           0.0064616,            0.018223,             0.79118,             0.83236,             0.97861,             0.80878,           0.0088631,           0.0019272,            0.014128,           0.0085405,           0.0085405,           0.0085405
                 164,            0.023231,           0.0063546,            0.016264,             0.69664,             0.83333,             0.94926,             0.72364,            0.011797,           0.0019512,            0.015571,           0.0085315,           0.0085315,           0.0085315
                 165,            0.020865,           0.0061434,            0.017296,             0.81735,             0.83109,             0.91522,             0.73756,           0.0094804,           0.0019675,            0.014984,           0.0085225,           0.0085225,           0.0085225
                 166,            0.021788,           0.0063796,            0.016442,             0.42428,             0.91667,             0.76059,             0.63348,            0.009374,           0.0019421,            0.016814,           0.0085135,           0.0085135,           0.0085135
                 167,            0.021426,           0.0064425,            0.019599,             0.58548,                 0.8,             0.79144,             0.64155,           0.0082585,            0.001892,            0.017259,           0.0085045,           0.0085045,           0.0085045
                 168,            0.021206,           0.0063974,            0.020042,             0.56112,                   1,             0.92867,              0.7703,            0.008768,           0.0018771,             0.01394,           0.0084955,           0.0084955,           0.0084955
                 169,            0.020602,           0.0058829,             0.01783,             0.57412,                   1,             0.97062,             0.76053,           0.0094622,           0.0019314,              0.0138,           0.0084865,           0.0084865,           0.0084865
                 170,            0.025991,           0.0069863,            0.014442,             0.47473,             0.96744,             0.91537,             0.59953,            0.014401,           0.0029897,            0.015201,           0.0084775,           0.0084775,           0.0084775
                 171,            0.022657,           0.0068113,            0.017186,             0.70036,             0.83245,             0.86747,             0.67773,           0.0095587,           0.0021019,            0.015051,           0.0084685,           0.0084685,           0.0084685
                 172,            0.020755,            0.006217,            0.017543,             0.64986,             0.99981,             0.92827,             0.69081,            0.011848,           0.0019884,            0.014442,           0.0084595,           0.0084595,           0.0084595
                 173,            0.021689,           0.0063871,            0.016619,             0.57003,             0.96667,             0.84044,             0.71202,           0.0082884,           0.0018551,            0.014263,           0.0084505,           0.0084505,           0.0084505
                 174,            0.020541,           0.0062748,            0.018333,             0.49073,             0.97222,             0.76022,             0.60236,           0.0098955,            0.001959,            0.016406,           0.0084414,           0.0084414,           0.0084414
                 175,            0.019958,           0.0060306,            0.018616,             0.59958,             0.99167,             0.96526,             0.80846,           0.0081522,           0.0019013,            0.014255,           0.0084324,           0.0084324,           0.0084324
                 176,            0.022278,           0.0069261,            0.016247,              0.7295,             0.83333,             0.92867,             0.78006,           0.0083588,           0.0018201,            0.013556,           0.0084234,           0.0084234,           0.0084234
                 177,            0.021231,           0.0062467,            0.016483,             0.65669,             0.99456,             0.92867,             0.78087,           0.0090317,           0.0019139,            0.013392,           0.0084144,           0.0084144,           0.0084144
                 178,            0.022625,           0.0065332,            0.015512,              0.8705,             0.77646,             0.84632,             0.67733,            0.011769,           0.0031628,            0.013883,           0.0084054,           0.0084054,           0.0084054
                 179,             0.02126,           0.0069845,            0.018736,             0.70173,             0.98339,              0.8955,             0.76311,           0.0098782,           0.0023052,            0.013975,           0.0083964,           0.0083964,           0.0083964
                 180,            0.022888,           0.0063068,            0.016308,             0.72415,                   1,             0.92867,             0.77717,           0.0087772,           0.0018835,            0.013141,           0.0083874,           0.0083874,           0.0083874
                 181,             0.02171,           0.0063554,            0.015499,             0.83139,             0.83333,             0.92526,             0.68282,            0.011651,           0.0019846,            0.012959,           0.0083784,           0.0083784,           0.0083784
                 182,            0.022099,            0.006585,            0.017107,             0.68353,             0.90193,              0.8955,             0.75235,           0.0086591,           0.0019109,            0.013296,           0.0083694,           0.0083694,           0.0083694
                 183,            0.020224,           0.0062295,            0.017183,             0.75945,             0.81099,             0.89185,             0.74199,           0.0083582,            0.001864,            0.013371,           0.0083604,           0.0083604,           0.0083604
                 184,            0.022186,           0.0062866,            0.016771,             0.59683,             0.95833,             0.79087,             0.63672,            0.010839,           0.0019013,            0.017037,           0.0083514,           0.0083514,           0.0083514
                 185,            0.021318,           0.0062858,            0.017739,             0.64367,                   1,             0.93097,             0.76493,            0.009363,           0.0019664,            0.013167,           0.0083423,           0.0083423,           0.0083423
                 186,            0.020844,           0.0063669,            0.018252,             0.72948,                   1,             0.92867,             0.77371,           0.0093843,           0.0018767,            0.013107,           0.0083333,           0.0083333,           0.0083333
                 187,            0.020857,           0.0059501,            0.014888,             0.60069,             0.90302,             0.77533,             0.64799,           0.0083498,           0.0018689,            0.014275,           0.0083243,           0.0083243,           0.0083243
                 188,            0.020224,           0.0063202,            0.018528,             0.61682,                   1,             0.85865,              0.7324,           0.0080639,           0.0017915,            0.014984,           0.0083153,           0.0083153,           0.0083153
                 189,            0.021082,           0.0064067,            0.017132,             0.74071,             0.83333,             0.99074,             0.82335,           0.0083233,           0.0018428,            0.014428,           0.0083063,           0.0083063,           0.0083063
                 190,            0.024961,           0.0064467,            0.014549,             0.56882,             0.77371,             0.73745,             0.52329,            0.009739,           0.0021609,            0.015098,           0.0082973,           0.0082973,           0.0082973
                 191,            0.020646,           0.0061219,            0.017105,             0.61621,                   1,             0.92867,             0.75109,           0.0098977,           0.0023891,            0.014613,           0.0082883,           0.0082883,           0.0082883
                 192,            0.022228,            0.006139,            0.014139,             0.62455,             0.82099,             0.83507,             0.64504,            0.012647,           0.0037823,            0.013922,           0.0082793,           0.0082793,           0.0082793
                 193,            0.020931,           0.0063132,            0.019124,              0.8126,             0.95093,             0.98267,             0.81889,           0.0085069,           0.0018689,            0.013005,           0.0082703,           0.0082703,           0.0082703
                 194,            0.022237,           0.0061823,            0.016364,             0.85424,             0.83333,             0.92867,             0.77683,           0.0085176,           0.0019833,            0.012959,           0.0082613,           0.0082613,           0.0082613
                 195,             0.02109,           0.0062983,            0.016859,             0.85377,             0.91543,             0.92867,             0.76437,           0.0083095,            0.001845,             0.01223,           0.0082523,           0.0082523,           0.0082523
                 196,            0.021839,           0.0063271,            0.015267,             0.89927,             0.83333,             0.92867,             0.79647,            0.008499,           0.0017849,             0.01322,           0.0082432,           0.0082432,           0.0082432
                 197,            0.020356,           0.0057949,            0.013526,              0.8921,              0.9002,               0.912,             0.78846,           0.0082573,            0.001747,            0.012839,           0.0082342,           0.0082342,           0.0082342
                 198,             0.02169,           0.0060451,            0.012542,             0.85279,                   1,             0.95477,             0.79881,           0.0087281,           0.0017745,            0.012381,           0.0082252,           0.0082252,           0.0082252
                 199,            0.023425,           0.0062284,            0.011435,             0.61353,                   1,             0.92867,             0.78157,           0.0087023,           0.0017894,            0.013171,           0.0082162,           0.0082162,           0.0082162
                 200,            0.021874,           0.0059809,            0.011229,             0.91115,             0.83316,             0.91536,             0.71655,            0.010879,           0.0019171,            0.012214,           0.0082072,           0.0082072,           0.0082072
                 201,            0.020289,            0.005938,            0.018516,             0.94197,             0.81599,             0.90721,             0.74746,            0.010082,            0.002046,             0.01242,           0.0081982,           0.0081982,           0.0081982
                 202,            0.020942,           0.0062341,            0.018109,             0.95849,             0.78312,             0.94666,             0.70599,             0.01156,           0.0026549,            0.013125,           0.0081892,           0.0081892,           0.0081892
                 203,            0.025742,           0.0065802,            0.012321,             0.65524,                   1,             0.98929,              0.8393,           0.0085645,           0.0018878,            0.012106,           0.0081802,           0.0081802,           0.0081802
                 204,            0.023574,           0.0060842,            0.011135,             0.60041,              0.9749,             0.90313,             0.72796,           0.0090968,           0.0020756,            0.012405,           0.0081712,           0.0081712,           0.0081712
                 205,            0.019809,            0.005744,            0.014209,             0.73759,                   1,              0.8955,             0.74088,           0.0084026,           0.0022276,              0.0115,           0.0081622,           0.0081622,           0.0081622
                 206,            0.019782,           0.0060741,            0.017103,             0.46611,             0.95833,             0.81729,             0.65646,           0.0091956,           0.0018029,            0.014254,           0.0081532,           0.0081532,           0.0081532
                 207,            0.020426,           0.0062302,            0.015903,             0.73121,                   1,               0.995,              0.8095,           0.0087202,           0.0017423,            0.012449,           0.0081441,           0.0081441,           0.0081441
                 208,            0.024169,           0.0062908,            0.012065,             0.84789,             0.83333,             0.92275,             0.75273,            0.009447,           0.0018555,            0.012567,           0.0081351,           0.0081351,           0.0081351
                 209,            0.020135,           0.0058218,            0.015819,             0.95661,             0.83294,             0.93433,             0.77037,           0.0089904,           0.0017914,            0.011797,           0.0081261,           0.0081261,           0.0081261
                 210,            0.020392,           0.0057487,            0.014545,             0.88799,             0.98901,               0.995,             0.80611,            0.009171,           0.0018039,             0.01237,           0.0081171,           0.0081171,           0.0081171
                 211,            0.022454,           0.0064157,            0.014299,             0.86935,             0.83333,             0.88929,              0.7371,            0.008362,           0.0017565,            0.011755,           0.0081081,           0.0081081,           0.0081081
                 212,            0.019405,           0.0059912,            0.016539,             0.84472,             0.98188,               0.995,             0.86398,           0.0077715,           0.0017166,             0.01256,           0.0080991,           0.0080991,           0.0080991
                 213,            0.022747,           0.0060839,            0.012878,             0.83063,             0.95002,               0.995,             0.85435,           0.0083364,           0.0017615,            0.012823,           0.0080901,           0.0080901,           0.0080901
                 214,            0.021922,           0.0061884,            0.012501,             0.93407,             0.99969,               0.995,             0.83218,            0.008435,            0.001803,              0.0108,           0.0080811,           0.0080811,           0.0080811
                 215,            0.023125,           0.0064083,            0.011744,             0.95694,                   1,               0.995,             0.82098,           0.0088502,           0.0018254,            0.010655,           0.0080721,           0.0080721,           0.0080721
                 216,            0.025637,            0.006163,           0.0096988,             0.96966,                   1,               0.995,             0.82381,           0.0090238,           0.0018198,            0.010782,           0.0080631,           0.0080631,           0.0080631
                 217,            0.023278,           0.0062439,            0.010625,             0.94728,                   1,               0.995,              0.8525,           0.0080399,           0.0017822,            0.010816,           0.0080541,           0.0080541,           0.0080541
                 218,            0.022184,           0.0060871,            0.011827,             0.94795,                   1,               0.995,             0.84425,           0.0079648,           0.0017356,            0.010867,            0.008045,            0.008045,            0.008045
                 219,            0.020893,            0.006044,            0.010544,              0.8933,                   1,               0.995,             0.84462,           0.0083616,           0.0016949,             0.01143,            0.008036,            0.008036,            0.008036
                 220,             0.02253,           0.0061652,            0.010721,              0.9671,                   1,               0.995,             0.81475,           0.0085069,           0.0016892,             0.01129,            0.008027,            0.008027,            0.008027
                 221,            0.021187,           0.0060989,            0.011996,              0.9678,                   1,               0.995,             0.84996,           0.0081466,           0.0017006,            0.010379,            0.008018,            0.008018,            0.008018
                 222,            0.023101,           0.0059081,            0.012468,             0.96673,              0.9998,               0.995,             0.83871,           0.0081187,           0.0017109,           0.0099772,            0.008009,            0.008009,            0.008009
                 223,            0.023406,           0.0063738,            0.010925,             0.95608,                   1,               0.995,             0.84871,           0.0085399,           0.0017712,            0.010121,               0.008,               0.008,               0.008
                 224,            0.023568,           0.0066274,            0.010095,             0.95749,             0.99995,               0.995,             0.84225,           0.0089308,           0.0017506,           0.0097473,            0.007991,            0.007991,            0.007991
                 225,            0.023012,           0.0062997,            0.010316,             0.94807,                   1,               0.995,             0.79092,            0.010198,           0.0017785,              0.0103,            0.007982,            0.007982,            0.007982
                 226,            0.024053,           0.0061457,           0.0092043,             0.97382,                   1,               0.995,             0.85874,           0.0086336,           0.0018142,           0.0099423,            0.007973,            0.007973,            0.007973
                 227,            0.024094,           0.0064075,           0.0090348,             0.97351,                   1,               0.995,             0.83046,           0.0089293,           0.0019772,           0.0098392,            0.007964,            0.007964,            0.007964
                 228,            0.020041,           0.0056929,            0.012586,             0.96192,                   1,               0.995,             0.84845,             0.00836,           0.0018196,           0.0097173,            0.007955,            0.007955,            0.007955
                 229,            0.021948,           0.0062272,            0.011552,             0.88483,                   1,               0.995,             0.86932,           0.0082539,           0.0017813,            0.009815,           0.0079459,           0.0079459,           0.0079459
                 230,            0.022119,           0.0060709,            0.010914,             0.95337,                   1,               0.995,             0.86302,           0.0084631,           0.0018473,           0.0095697,           0.0079369,           0.0079369,           0.0079369
                 231,            0.022334,           0.0062738,            0.011013,             0.94742,             0.99996,               0.995,             0.84133,           0.0090154,           0.0019403,           0.0093514,           0.0079279,           0.0079279,           0.0079279
                 232,            0.022019,           0.0059919,            0.010576,              0.9601,                   1,               0.995,             0.86456,           0.0081866,           0.0017408,           0.0089546,           0.0079189,           0.0079189,           0.0079189
                 233,            0.021767,           0.0062046,            0.010878,             0.97092,                   1,               0.995,             0.85179,           0.0080652,           0.0017026,           0.0090425,           0.0079099,           0.0079099,           0.0079099
                 234,            0.020755,           0.0060163,             0.01112,             0.98855,                   1,               0.995,             0.84763,           0.0085964,           0.0016533,           0.0087227,           0.0079009,           0.0079009,           0.0079009
                 235,            0.023274,           0.0062965,           0.0087312,             0.97136,                   1,               0.995,              0.8366,           0.0089571,           0.0017003,           0.0086639,           0.0078919,           0.0078919,           0.0078919
                 236,            0.022847,           0.0061075,           0.0095362,             0.97169,                   1,               0.995,             0.86011,           0.0082995,           0.0016894,           0.0086587,           0.0078829,           0.0078829,           0.0078829
                 237,            0.021565,           0.0062142,           0.0095717,             0.99041,                   1,               0.995,             0.83962,            0.008287,           0.0017159,           0.0081285,           0.0078739,           0.0078739,           0.0078739
                 238,            0.020391,           0.0057562,            0.011078,             0.98931,                   1,               0.995,             0.85637,           0.0083942,           0.0017313,           0.0079704,           0.0078649,           0.0078649,           0.0078649
                 239,             0.02141,           0.0059934,            0.010378,             0.96013,                   1,               0.995,               0.789,           0.0093573,           0.0018042,           0.0086661,           0.0078559,           0.0078559,           0.0078559
                 240,            0.021345,           0.0061528,             0.01126,             0.97116,                   1,               0.995,             0.86463,           0.0084748,           0.0017732,           0.0080918,           0.0078468,           0.0078468,           0.0078468
                 241,            0.021743,            0.006134,           0.0093933,             0.98071,                   1,               0.995,             0.84856,           0.0079944,           0.0017284,           0.0080951,           0.0078378,           0.0078378,           0.0078378
                 242,            0.021716,           0.0062844,           0.0092094,             0.92036,             0.95848,               0.995,             0.86015,            0.008071,           0.0017452,           0.0090363,           0.0078288,           0.0078288,           0.0078288
                 243,            0.020963,           0.0060255,           0.0087936,             0.98751,                   1,               0.995,             0.85302,           0.0079836,           0.0017417,           0.0074363,           0.0078198,           0.0078198,           0.0078198
                 244,            0.023499,           0.0060673,           0.0073197,             0.98524,                   1,               0.995,             0.84828,           0.0082355,            0.001758,           0.0072391,           0.0078108,           0.0078108,           0.0078108
                 245,            0.022492,           0.0058178,           0.0078275,             0.98908,                   1,               0.995,             0.85738,           0.0088004,           0.0017936,           0.0072187,           0.0078018,           0.0078018,           0.0078018
                 246,            0.021044,           0.0057802,           0.0086463,              0.9928,                   1,               0.995,             0.86026,           0.0083687,           0.0017196,           0.0070251,           0.0077928,           0.0077928,           0.0077928
                 247,            0.021714,           0.0059405,           0.0082682,              0.9915,                   1,               0.995,             0.85982,           0.0083536,           0.0017648,           0.0069971,           0.0077838,           0.0077838,           0.0077838
                 248,            0.022042,           0.0058786,           0.0098513,             0.98468,                   1,               0.995,             0.86273,           0.0085033,           0.0017767,           0.0072094,           0.0077748,           0.0077748,           0.0077748
                 249,            0.021746,           0.0062697,           0.0089161,              0.9887,                   1,               0.995,             0.84436,           0.0080799,           0.0017438,           0.0066173,           0.0077658,           0.0077658,           0.0077658
                 250,            0.021838,            0.006077,           0.0084342,             0.99405,                   1,               0.995,             0.85787,           0.0080628,           0.0018166,           0.0065315,           0.0077568,           0.0077568,           0.0077568
                 251,            0.021843,            0.006182,            0.007781,              0.9938,                   1,               0.995,             0.83259,           0.0086331,           0.0017826,           0.0065661,           0.0077477,           0.0077477,           0.0077477
                 252,            0.022097,           0.0061435,           0.0079444,             0.99419,                   1,               0.995,             0.84031,           0.0090067,           0.0017446,           0.0067157,           0.0077387,           0.0077387,           0.0077387
                 253,            0.023085,           0.0063234,           0.0075898,             0.98705,                   1,               0.995,             0.85823,           0.0081219,           0.0017638,           0.0065029,           0.0077297,           0.0077297,           0.0077297
                 254,            0.022862,           0.0061189,           0.0067283,             0.98936,                   1,               0.995,             0.84784,           0.0085065,           0.0019685,           0.0062584,           0.0077207,           0.0077207,           0.0077207
                 255,            0.021994,           0.0061691,           0.0075217,               0.975,                   1,               0.995,             0.80503,           0.0096529,           0.0023483,           0.0064934,           0.0077117,           0.0077117,           0.0077117
                 256,            0.020363,           0.0057587,           0.0098847,             0.97754,                   1,               0.995,              0.8557,           0.0096303,           0.0021756,           0.0061501,           0.0077027,           0.0077027,           0.0077027
                 257,            0.021787,           0.0062033,           0.0073054,             0.98927,                   1,               0.995,             0.85915,           0.0079368,           0.0016758,           0.0060217,           0.0076937,           0.0076937,           0.0076937
                 258,            0.022585,           0.0065442,           0.0078133,             0.99025,                   1,               0.995,             0.85946,           0.0083468,           0.0017156,           0.0060235,           0.0076847,           0.0076847,           0.0076847
                 259,            0.021171,           0.0060044,           0.0084551,             0.99013,                   1,               0.995,             0.85799,            0.008075,           0.0017119,           0.0059715,           0.0076757,           0.0076757,           0.0076757
                 260,            0.021669,           0.0058569,           0.0064304,             0.99422,                   1,               0.995,             0.85437,           0.0082802,           0.0017117,           0.0058471,           0.0076667,           0.0076667,           0.0076667
                 261,            0.022719,           0.0058689,           0.0063275,             0.97953,             0.99999,               0.995,             0.86241,           0.0083302,           0.0017606,           0.0058302,           0.0076577,           0.0076577,           0.0076577
                 262,            0.020949,           0.0059907,           0.0078586,             0.97664,                   1,               0.995,             0.86169,           0.0078946,           0.0017591,           0.0061644,           0.0076486,           0.0076486,           0.0076486
                 263,            0.021566,           0.0059544,           0.0069922,             0.94957,             0.86598,               0.995,             0.85877,            0.008296,           0.0017577,           0.0081893,           0.0076396,           0.0076396,           0.0076396
                 264,            0.021402,           0.0056884,           0.0076147,             0.87656,             0.83333,             0.87578,             0.73651,           0.0084833,           0.0016971,           0.0096328,           0.0076306,           0.0076306,           0.0076306
                 265,            0.022384,           0.0062793,            0.014608,             0.84325,             0.83333,             0.86233,              0.7201,           0.0083444,           0.0017731,            0.011975,           0.0076216,           0.0076216,           0.0076216
                 266,            0.020724,           0.0060515,            0.013351,             0.60944,             0.95833,             0.97333,             0.83409,           0.0085602,           0.0017243,            0.013708,           0.0076126,           0.0076126,           0.0076126
                 267,            0.020649,           0.0062292,              0.0146,              0.8246,             0.83333,             0.98667,             0.86003,           0.0083159,            0.001858,            0.012178,           0.0076036,           0.0076036,           0.0076036
                 268,            0.020574,           0.0061729,            0.010313,             0.89537,             0.98827,               0.995,             0.86616,           0.0085466,             0.00184,            0.008677,           0.0075946,           0.0075946,           0.0075946
                 269,             0.01926,           0.0055597,           0.0090096,             0.98168,                   1,               0.995,             0.85176,           0.0082794,           0.0018806,           0.0072612,           0.0075856,           0.0075856,           0.0075856
                 270,            0.022876,           0.0059392,           0.0075485,             0.97442,             0.99983,               0.995,             0.85296,           0.0082904,           0.0017885,           0.0068791,           0.0075766,           0.0075766,           0.0075766
                 271,             0.02075,           0.0058098,           0.0082303,             0.98866,                   1,               0.995,             0.82154,           0.0087089,           0.0017154,           0.0065781,           0.0075676,           0.0075676,           0.0075676
                 272,            0.020532,           0.0060137,           0.0079335,             0.99354,                   1,               0.995,             0.84195,           0.0085627,           0.0017364,           0.0061805,           0.0075586,           0.0075586,           0.0075586
                 273,            0.021363,           0.0059187,           0.0065966,             0.98974,                   1,               0.995,             0.84762,           0.0081353,           0.0017297,            0.005896,           0.0075495,           0.0075495,           0.0075495
                 274,            0.021439,           0.0059331,           0.0081689,             0.97247,             0.99981,               0.995,             0.78911,            0.010014,           0.0018572,            0.005975,           0.0075405,           0.0075405,           0.0075405
                 275,            0.019763,           0.0057389,           0.0078543,             0.98702,                   1,               0.995,             0.84242,           0.0082471,           0.0018054,           0.0056985,           0.0075315,           0.0075315,           0.0075315
                 276,            0.020428,           0.0057271,           0.0075332,             0.99069,                   1,               0.995,             0.86903,           0.0077886,           0.0017295,           0.0057432,           0.0075225,           0.0075225,           0.0075225
                 277,            0.020907,           0.0056776,            0.006912,               0.927,             0.99979,               0.995,             0.79887,            0.012682,           0.0032805,              0.0081,           0.0075135,           0.0075135,           0.0075135
                 278,             0.02113,           0.0061605,            0.010776,             0.89995,                   1,               0.995,              0.8159,           0.0095946,           0.0022639,           0.0086887,           0.0075045,           0.0075045,           0.0075045
                 279,            0.021486,           0.0056854,           0.0082507,             0.86604,             0.99743,               0.995,              0.8715,           0.0083696,            0.001814,           0.0090424,           0.0074955,           0.0074955,           0.0074955
                 280,              0.0207,           0.0059837,           0.0077492,             0.99738,                   1,               0.995,             0.84656,           0.0082608,           0.0017476,           0.0055591,           0.0074865,           0.0074865,           0.0074865
                 281,            0.020694,           0.0058975,           0.0077962,              0.9914,                   1,               0.995,             0.85568,           0.0085103,           0.0017658,           0.0054582,           0.0074775,           0.0074775,           0.0074775
                 282,            0.021729,           0.0057955,           0.0067177,             0.99306,                   1,               0.995,             0.86891,           0.0078901,           0.0017102,           0.0050962,           0.0074685,           0.0074685,           0.0074685
                 283,            0.021221,           0.0061138,           0.0076062,             0.98686,                   1,               0.995,             0.85013,           0.0082245,           0.0017981,           0.0050089,           0.0074595,           0.0074595,           0.0074595
                 284,            0.021393,            0.005987,           0.0069991,             0.99198,                   1,               0.995,             0.86167,           0.0080116,           0.0017184,           0.0049537,           0.0074505,           0.0074505,           0.0074505
                 285,            0.021098,           0.0059894,           0.0066018,             0.99363,                   1,               0.995,             0.86206,           0.0081297,           0.0017093,           0.0050752,           0.0074414,           0.0074414,           0.0074414
                 286,             0.02029,           0.0058766,           0.0066772,              0.9912,                   1,               0.995,             0.86515,           0.0082546,           0.0017566,           0.0048388,           0.0074324,           0.0074324,           0.0074324
                 287,            0.022262,           0.0059447,           0.0064176,             0.99286,                   1,               0.995,             0.83559,           0.0087556,           0.0017944,           0.0047584,           0.0074234,           0.0074234,           0.0074234
                 288,            0.020207,           0.0059973,           0.0070299,             0.98993,                   1,               0.995,             0.86168,           0.0079646,           0.0016821,           0.0047628,           0.0074144,           0.0074144,           0.0074144
                 289,            0.021029,           0.0058316,           0.0061015,             0.99706,                   1,               0.995,             0.87445,            0.007593,            0.001715,           0.0045965,           0.0074054,           0.0074054,           0.0074054
                 290,            0.021325,           0.0059729,           0.0059069,             0.98322,                   1,               0.995,             0.83926,           0.0084277,           0.0017333,           0.0048757,           0.0073964,           0.0073964,           0.0073964
                 291,            0.020713,           0.0058301,           0.0065227,             0.99115,                   1,               0.995,             0.85478,           0.0082833,           0.0017582,           0.0040539,           0.0073874,           0.0073874,           0.0073874
                 292,            0.021484,           0.0058631,           0.0066558,              0.9889,                   1,               0.995,             0.86114,           0.0084669,           0.0017363,           0.0039131,           0.0073784,           0.0073784,           0.0073784
                 293,            0.022427,           0.0063641,           0.0060393,             0.99448,                   1,               0.995,              0.8683,           0.0082286,           0.0017424,           0.0036796,           0.0073694,           0.0073694,           0.0073694
                 294,            0.021917,           0.0061757,           0.0066319,             0.99393,                   1,               0.995,             0.86393,           0.0081264,           0.0018006,           0.0036147,           0.0073604,           0.0073604,           0.0073604
                 295,            0.021258,           0.0060678,           0.0061189,              0.9928,                   1,               0.995,             0.84857,           0.0088413,           0.0018534,           0.0033919,           0.0073514,           0.0073514,           0.0073514
                 296,            0.021246,           0.0057641,            0.006643,              0.9908,                   1,               0.995,             0.86207,           0.0085065,           0.0017897,           0.0033395,           0.0073423,           0.0073423,           0.0073423
                 297,            0.020256,           0.0060123,           0.0061221,             0.99479,                   1,               0.995,             0.83457,            0.009344,           0.0017764,           0.0032231,           0.0073333,           0.0073333,           0.0073333
                 298,             0.02089,           0.0055337,           0.0058789,             0.85173,             0.99989,               0.995,              0.8622,           0.0082465,           0.0017592,           0.0041295,           0.0073243,           0.0073243,           0.0073243
                 299,            0.020439,           0.0056092,           0.0070473,             0.99518,                   1,               0.995,             0.85954,           0.0087204,           0.0017672,           0.0030806,           0.0073153,           0.0073153,           0.0073153
                 300,            0.021571,           0.0056975,           0.0057782,             0.99251,                   1,               0.995,             0.87098,           0.0086163,            0.001781,           0.0029449,           0.0073063,           0.0073063,           0.0073063
                 301,             0.02149,           0.0060088,           0.0051995,             0.99185,                   1,               0.995,             0.87425,           0.0079745,           0.0017917,           0.0029845,           0.0072973,           0.0072973,           0.0072973
                 302,            0.020763,             0.00567,           0.0055573,             0.99274,                   1,               0.995,             0.86745,           0.0082279,           0.0017435,           0.0036286,           0.0072883,           0.0072883,           0.0072883
                 303,            0.022295,           0.0059335,           0.0046212,             0.99069,                   1,               0.995,             0.88155,           0.0082341,           0.0017514,           0.0029093,           0.0072793,           0.0072793,           0.0072793
                 304,            0.021311,            0.005902,           0.0051071,             0.99116,                   1,               0.995,              0.8716,           0.0082005,           0.0017558,           0.0026675,           0.0072703,           0.0072703,           0.0072703
                 305,            0.021421,           0.0058902,           0.0054717,             0.99376,                   1,               0.995,             0.85914,           0.0079188,           0.0017358,           0.0025559,           0.0072613,           0.0072613,           0.0072613
                 306,            0.020604,           0.0057869,           0.0064327,             0.99394,                   1,               0.995,               0.882,           0.0077897,           0.0017154,           0.0028543,           0.0072523,           0.0072523,           0.0072523
                 307,            0.020566,           0.0056536,           0.0048441,             0.99471,                   1,               0.995,             0.85527,           0.0086729,           0.0017553,           0.0026864,           0.0072432,           0.0072432,           0.0072432
                 308,            0.023231,           0.0060469,           0.0042803,             0.99288,                   1,               0.995,             0.84495,           0.0087833,           0.0018508,            0.002453,           0.0072342,           0.0072342,           0.0072342
                 309,            0.021699,           0.0058819,           0.0051796,             0.99302,                   1,               0.995,             0.85584,           0.0088799,           0.0018047,           0.0024585,           0.0072252,           0.0072252,           0.0072252
                 310,            0.021672,           0.0060057,            0.005811,             0.99204,                   1,               0.995,             0.85081,           0.0080048,           0.0018071,           0.0024414,           0.0072162,           0.0072162,           0.0072162
                 311,              0.0219,           0.0062582,           0.0047556,             0.99396,                   1,               0.995,             0.85861,           0.0088144,           0.0018448,           0.0025421,           0.0072072,           0.0072072,           0.0072072
                 312,            0.022245,           0.0061016,            0.004498,             0.99542,             0.99992,               0.995,             0.86447,           0.0082301,           0.0018543,           0.0025573,           0.0071982,           0.0071982,           0.0071982
                 313,            0.020596,           0.0057545,           0.0041236,             0.98998,                   1,               0.995,             0.86793,           0.0079939,           0.0017517,           0.0022102,           0.0071892,           0.0071892,           0.0071892
                 314,            0.020039,           0.0059067,           0.0054417,             0.98901,                   1,               0.995,             0.87676,           0.0080024,            0.001708,           0.0022374,           0.0071802,           0.0071802,           0.0071802
                 315,            0.020625,           0.0057679,           0.0056542,             0.99448,                   1,               0.995,             0.86725,           0.0084086,           0.0017357,           0.0021097,           0.0071712,           0.0071712,           0.0071712
                 316,             0.01945,           0.0055774,            0.005411,             0.99174,                   1,               0.995,             0.86518,           0.0082734,           0.0017025,           0.0021241,           0.0071622,           0.0071622,           0.0071622
                 317,            0.020193,            0.005788,           0.0059192,             0.99053,                   1,               0.995,             0.86523,            0.008216,           0.0017673,           0.0019085,           0.0071532,           0.0071532,           0.0071532
